"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.846214803E2,2.359458923E1,-9.186826324E1,-1.611888123E1
4.846514493E2,2.383979797E1,-9.191674805E1,-1.514805603E1
4.846814173E2,2.390511322E1,-9.193978119E1,-1.418907166E1
4.847113853E2,2.355958939E1,-9.209155273E1,-1.341677856E1
4.847413543E2,2.311501312E1,-9.244573975E1,-1.376287842E1
4.847713223E2,2.338854980E1,-9.183319855E1,-1.428462219E1
4.848012913E2,2.312709427E1,-9.195997620E1,-1.438658142E1
4.848312593E2,2.170882416E1,-9.223088074E1,-1.375723267E1
4.848612273E2,2.171708679E1,-9.221287537E1,-1.288381958E1
4.848911963E2,2.344035721E1,-9.176306152E1,-1.255072021E1
4.849211643E2,2.443819046E1,-9.160317993E1,-1.267752075E1
4.849511323E2,2.491955566E1,-9.128594971E1,-1.229016113E1
4.849811013E2,2.416617584E1,-9.167433929E1,-1.181832886E1
4.850110693E2,2.368520355E1,-9.166373444E1,-1.112048340E1
4.850410373E2,2.314393997E1,-9.216507721E1,-1.063931274E1
4.850710063E2,2.296001816E1,-9.174951935E1,-1.121267700E1
4.851009743E2,2.291894150E1,-9.178893280E1,-1.195104980E1
4.851309423E2,2.271232605E1,-9.165351868E1,-1.182804871E1
4.851609113E2,2.271497726E1,-9.172811890E1,-1.191540527E1
4.851908793E2,2.230837250E1,-9.180129242E1,-1.149388123E1
4.852208473E2,2.194046783E1,-9.188918304E1,-1.177647400E1
4.852508163E2,2.148560715E1,-9.177547455E1,-1.255206299E1
4.852807843E2,2.157652664E1,-9.175426483E1,-1.280001831E1
4.853107533E2,2.145657349E1,-9.185237122E1,-1.308271790E1
4.853407208E2,2.139107132E1,-9.125584412E1,-1.339665222E1
4.853706888E2,2.198077393E1,-9.110092163E1,-1.423268127E1
4.854006578E2,2.286967468E1,-9.075792694E1,-1.498365784E1
4.854306258E2,2.369402313E1,-8.999332428E1,-1.619230652E1
4.854605938E2,2.448635864E1,-8.966351318E1,-1.730548096E1
4.854905628E2,2.536289215E1,-8.909627533E1,-1.817529297E1
4.855205308E2,2.571958542E1,-8.909606934E1,-1.820434570E1
4.855504988E2,2.462917709E1,-8.938883209E1,-1.629103088E1
4.855804678E2,2.489116287E1,-9.029268646E1,-1.333224487E1
4.856104358E2,2.707800674E1,-9.047315979E1,-1.047732544E1
4.856404038E2,3.028195190E1,-9.013671875E1,-8.013671875E0
4.856703728E2,3.345234680E1,-8.859519958E1,-1.093569946E1
4.857003408E2,3.368561172E1,-8.803417206E1,-1.350201416E1
4.857303088E2,3.221736526E1,-8.818235779E1,-1.547567749E1
4.857602778E2,3.034035110E1,-8.892100525E1,-1.744667053E1
4.857902458E2,2.862756729E1,-8.911974335E1,-1.847549438E1
4.858202148E2,2.700070190E1,-8.937364197E1,-1.975923157E1
4.858501828E2,2.555523682E1,-8.934178925E1,-2.180329895E1
4.858801508E2,2.545347595E1,-8.888002777E1,-2.355787659E1
4.859101198E2,2.559877777E1,-8.829882812E1,-2.598085022E1
4.859400878E2,2.652145767E1,-8.724478149E1,-2.896067810E1
4.859700558E2,2.716697693E1,-8.573915100E1,-3.335844421E1
4.860000248E2,2.778471756E1,-8.429937744E1,-3.738792419E1
4.860299928E2,2.862590027E1,-8.212622070E1,-4.020124817E1
4.860599608E2,2.943173218E1,-8.167821503E1,-4.118641663E1
4.860899298E2,2.915426636E1,-8.201950073E1,-4.068739319E1
4.861198978E2,2.883395767E1,-8.303879547E1,-3.966844177E1
4.861498658E2,2.847968292E1,-8.365813446E1,-3.781605530E1
4.861798348E2,2.899285126E1,-8.509573364E1,-3.579536438E1
4.862098028E2,2.954844666E1,-8.591876221E1,-3.338960266E1
4.862397708E2,3.047829819E1,-8.688736725E1,-2.959809875E1
4.862697398E2,3.110475159E1,-8.742175293E1,-2.740791321E1
4.862997078E2,3.215204239E1,-8.704123688E1,-2.766978455E1
