"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.979498201E2,2.604935837E1,5.267883301E1,-3.753460693E1
1.979648271E2,2.345743561E1,5.541604614E1,-3.572229004E1
1.979798341E2,2.194275665E1,5.665603638E1,-3.469110107E1
1.979948411E2,1.941100311E1,5.831080627E1,-3.321234131E1
1.980098481E2,1.837776184E1,5.876420593E1,-3.306610107E1
1.980248551E2,1.637389374E1,5.928660583E1,-3.276251221E1
1.980398621E2,1.557785034E1,5.955500793E1,-3.282781982E1
1.980548691E2,1.478729248E1,5.962178040E1,-3.309851074E1
1.980698761E2,1.372500229E1,5.982893372E1,-3.306188965E1
1.980848831E2,1.351271439E1,5.979368591E1,-3.301428223E1
1.980998901E2,1.307380295E1,6.004653931E1,-3.274389648E1
1.981148971E2,1.312970352E1,6.010504150E1,-3.259478760E1
1.981299041E2,1.366180038E1,6.015113831E1,-3.221124268E1
1.981449121E2,1.419297028E1,6.009869385E1,-3.212237549E1
1.981599191E2,1.525107574E1,5.992863464E1,-3.198895264E1
1.981749261E2,1.585926056E1,5.988735962E1,-3.173931885E1
1.981899331E2,1.766358566E1,5.972496033E1,-3.116571045E1
1.982049401E2,1.877109146E1,5.979261780E1,-3.045391846E1
1.982199471E2,2.129543686E1,5.989537048E1,-2.903454590E1
1.982349541E2,2.239969254E1,5.981819153E1,-2.810174561E1
1.982499611E2,2.491092300E1,5.946134949E1,-2.654650879E1
1.982649681E2,2.595808411E1,5.949426270E1,-2.595819092E1
1.982799751E2,2.790888977E1,5.899191284E1,-2.509191895E1
1.982949872E2,2.877335358E1,5.861888123E1,-2.499822998E1
1.983099942E2,2.975278091E1,5.790342712E1,-2.514245605E1
1.983250012E2,3.007535172E1,5.772364807E1,-2.509204102E1
1.983400082E2,3.003484344E1,5.771199036E1,-2.509509277E1
1.983550152E2,2.963521957E1,5.796342468E1,-2.477886963E1
1.983700222E2,2.929977798E1,5.833290100E1,-2.421057129E1
1.983850302E2,2.856808090E1,5.932752991E1,-2.274688721E1
1.984000372E2,2.809580612E1,5.967147827E1,-2.164276123E1
1.984150442E2,2.769488907E1,6.016145325E1,-2.029821777E1
1.984300512E2,2.743733597E1,6.037109375E1,-1.952734375E1
1.984450582E2,2.720609665E1,6.071192932E1,-1.875994873E1
1.984600652E2,2.711390305E1,6.088415527E1,-1.857855225E1
1.984750722E2,2.722175980E1,6.078103638E1,-1.890808105E1
1.984900792E2,2.727339554E1,6.066778564E1,-1.949786377E1
1.985050862E2,2.742999649E1,6.008403015E1,-2.094616699E1
1.985200932E2,2.785969162E1,5.963771057E1,-2.210681152E1
1.985351002E2,2.835560608E1,5.864337158E1,-2.451989746E1
1.985501072E2,2.868393326E1,5.800267029E1,-2.566064453E1
1.985651142E2,3.012009048E1,5.690055847E1,-2.681347656E1
1.985801212E2,3.117242813E1,5.656448364E1,-2.622937012E1
1.985951282E2,3.388366699E1,5.664810181E1,-2.300366211E1
1.986101362E2,3.529891205E1,5.678401184E1,-2.048400879E1
1.986251432E2,3.756677246E1,5.688661194E1,-1.459741211E1
1.986401502E2,3.890297318E1,5.669306946E1,-1.204528809E1
1.986551572E2,4.101254272E1,5.559584045E1,-7.814086914E0
1.986701642E2,4.181896973E1,5.502139282E1,-6.847167969E0
1.986851712E2,4.256153488E1,5.424803162E1,-6.637329102E0
1.987001782E2,4.364767838E1,5.326979065E1,-7.773437500E0
1.987151852E2,4.396526337E1,5.271791077E1,-8.586120605E0
1.987301922E2,4.436250305E1,5.202954102E1,-1.057562256E1
1.987451992E2,4.451280975E1,5.163812256E1,-1.106829834E1
1.987602062E2,4.461298752E1,5.109240723E1,-1.195672607E1
1.987752132E2,4.448956680E1,5.107275391E1,-1.213629150E1
