"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.604965542E1,-1.421875105E-1,-5.340905249E-2,5.970042264E-1
8.607960842E1,-3.610469651E-1,-2.149407238E-1,5.944431460E-1
8.610956142E1,-3.100077891E-1,-2.642812836E-1,6.380598664E-1
8.613951442E1,8.144486183E-3,-2.651723993E-1,5.330754483E-1
8.616946742E1,4.159280176E-1,7.446136773E-2,4.569855944E-1
8.619942042E1,6.150915648E-1,6.016422379E-1,1.587495661E-1
8.622937442E1,4.594495015E-1,8.181254572E-1,-2.994405913E-1
8.625932742E1,-1.234327764E-1,7.126381785E-1,-7.732053924E-1
8.628928042E1,-6.278327208E-1,1.731407332E-1,-1.030218587E0
8.631923342E1,-4.449620014E-1,-3.196661103E-1,-8.084816444E-1
8.634918642E1,-1.851921690E-3,-5.155378944E-1,-4.654371965E-1
8.637913942E1,1.134551150E-1,-6.602804554E-1,-8.103053179E-3
8.640909342E1,7.659109177E-1,-3.520778114E-1,1.789166129E-1
8.643904642E1,1.133533917E0,6.422599214E-1,-1.247292777E-1
8.646899942E1,8.324016535E-1,7.491850305E-1,-3.002790821E-1
8.649895242E1,3.041461747E-1,4.998100537E-1,-3.468813908E-1
8.652890542E1,-2.307505168E-1,3.722968984E-1,-3.234217769E-1
8.655885842E1,-6.411079469E-1,-5.746643543E-2,-3.143077219E-1
8.658881242E1,-7.384262998E-1,-3.075869322E-2,-3.791223532E-1
8.661876542E1,-3.032557716E-1,-3.773757899E-1,-3.300349778E-1
8.664871842E1,5.067720593E-2,-3.759116471E-1,-4.133086842E-1
8.667867142E1,1.801639519E-1,1.321353793E-1,-1.402823414E-1
8.670862442E1,1.831213639E-1,9.184689403E-2,-2.073896660E-1
8.673857742E1,6.386076774E-1,2.653758824E-2,4.712329201E-1
8.676853142E1,5.229081270E-1,-5.105589902E-1,1.509594961E0
8.679848454E1,-1.624400180E-1,-1.236843985E-1,1.002092310E0
8.682843754E1,-1.208493468E0,-8.679606915E-3,-4.828666135E-1
8.685839054E1,-1.054933013E0,-5.320966244E-3,-1.734071324E0
8.688834354E1,2.482714975E-2,-2.778421462E-2,-1.173350898E0
8.691829654E1,7.315314093E-1,-2.090601790E-1,1.506692988E-1
8.694825054E1,9.574748388E-1,3.054228777E-1,1.000806507E0
8.697820354E1,2.398200782E-2,2.894950622E-1,6.362366315E-1
8.700815654E1,-5.946760844E-1,1.528023630E-1,-3.299760671E-1
8.703810954E1,-7.442640138E-1,-4.346521908E-1,-6.751066554E-1
8.706806254E1,-1.172080407E-1,-4.664247912E-1,-2.482786238E-1
8.709801554E1,1.688264383E-1,1.588624173E-1,1.384511031E-2
8.712796954E1,1.260818849E-1,5.063144964E-1,5.478307508E-2
8.715792254E1,-2.494817615E-1,3.776886159E-1,-2.045233975E-1
8.718787554E1,-2.456248285E-1,-2.889366531E-1,-1.887598888E-1
8.721782854E1,1.151138239E-1,-5.289899987E-1,-1.387631983E-1
8.724778154E1,3.289443259E-1,-1.430000907E-1,-1.966944873E-1
8.727773454E1,1.979818249E-1,2.534417152E-1,-2.195548347E-1
8.730768854E1,4.375805860E-2,4.205913913E-1,2.239483595E-4
8.733764154E1,-5.586837312E-2,9.593702137E-2,2.203739566E-1
8.736759454E1,2.936376683E-2,-2.189741331E-1,1.378679895E-1
8.739754754E1,2.164785415E-3,-5.972468859E-1,6.417143762E-2
8.742750054E1,-7.326241443E-2,-5.819154865E-1,-1.740138687E-2
8.745745354E1,-6.953971149E-2,3.364101970E-1,4.914592065E-2
8.748740754E1,1.283262838E-2,6.867782825E-1,1.120560408E-1
8.751736054E1,2.626490699E-2,1.581934959E-1,1.838761481E-1
8.754731354E1,1.082355431E-1,-2.480248547E-1,1.882581246E-1
8.757726654E1,1.787304521E-1,-1.064889067E-1,-1.769952178E-3
8.760721954E1,1.684659391E-1,2.790408254E-2,-7.861632608E-2
8.763717354E1,1.036336382E-1,-3.244795382E-2,1.300303817E-2
8.766712654E1,6.652432065E-2,1.242463160E-1,4.561471403E-2
8.769707954E1,8.733876385E-2,1.257771170E-1,5.701444566E-2
8.772703254E1,6.554714128E-2,-7.594480634E-2,4.112873018E-2
8.775698554E1,3.145586405E-2,-1.954490304E-1,5.004397988E-2
8.778693854E1,7.056081807E-2,-1.179243064E-1,-3.129378654E-2
8.781689338E1,1.371310942E-2,2.647151470E-2,8.197065443E-3
8.784684638E1,1.556601897E-2,-1.780366069E-1,5.962522745E-2
8.787679938E1,3.619594596E-2,-1.277324259E-1,-5.422123075E-3
8.790675237E1,5.452638231E-2,1.001569569E-1,2.416361868E-2
8.793670538E1,-2.421003096E-3,1.394467378E-1,-1.417496637E-2
8.796665837E1,-1.057166175E-1,-3.373317182E-2,3.332613252E-2
8.799661238E1,-1.894740896E-2,-1.734097052E-1,4.572522640E-4
8.802656538E1,3.452342302E-3,2.181128383E-2,-2.272988141E-2
8.805651837E1,-6.044751043E-2,1.242609340E-1,-3.216794528E-2
8.808647138E1,-7.305224357E-2,-8.691886067E-3,-1.098129757E-1
8.811642437E1,-1.531166509E-3,-1.782126081E-1,-3.404840983E-2
8.814637738E1,8.090278840E-2,-5.985853136E-2,2.536047064E-2
8.817633138E1,7.859132923E-2,9.628025293E-2,-1.051037014E-2
8.820628438E1,4.440132542E-2,4.116615236E-2,-3.538910329E-2
8.823623738E1,5.456287259E-2,-5.308570147E-2,-3.199304044E-2
8.826619037E1,7.485631060E-2,2.416654229E-3,2.814082168E-2
8.829614338E1,9.559737124E-2,-5.298512936E-2,3.221406519E-2
8.832609738E1,6.494051093E-2,-4.076737225E-2,3.891906738E-3
8.835605038E1,4.747171663E-2,-4.730923712E-2,-3.381503284E-2
8.838600338E1,2.445822699E-2,1.631431639E-2,3.132755421E-2
8.841595637E1,2.872077411E-2,3.012134671E-2,6.297509730E-2
8.844590938E1,2.726523768E-2,-2.028399110E-2,5.647679418E-4
8.847586237E1,7.646109721E-2,-4.310976684E-2,1.993600868E-2
8.850581638E1,1.183651499E-1,-3.905355334E-2,5.364586473E-2
