"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.197361250E0,-1.391527057E-1,1.918933988E0,-3.503426909E-1
5.212378250E0,-2.301069796E-1,1.725297332E0,-2.225524038E-1
5.227395250E0,-3.075709939E-1,1.374114752E0,-4.133138806E-2
5.242411250E0,-2.879283130E-1,8.711134195E-1,9.139789641E-2
5.257428250E0,-1.545576453E-1,2.232693583E-1,1.130584553E-1
5.272445250E0,6.715138443E-3,-4.355459809E-1,9.174028784E-2
5.287462250E0,3.074798733E-2,-8.117365837E-1,8.683402836E-2
5.302478250E0,-4.752018303E-2,-8.028959632E-1,9.759479761E-2
5.317495250E0,-2.157344371E-1,-5.586058497E-1,1.174331307E-1
5.332512250E0,-3.958413005E-1,-2.226640582E-1,1.007242799E-1
5.347529250E0,-4.994444251E-1,1.358395908E-2,1.528813317E-2
5.362545250E0,-4.889622331E-1,7.300334424E-2,-1.079877317E-1
5.377562250E0,-4.049341977E-1,2.644231170E-2,-2.119630426E-1
5.392579250E0,-3.022666574E-1,-2.586563490E-2,-2.752996981E-1
5.407596250E0,-2.662793994E-1,-6.628505886E-2,-2.545115054E-1
5.422612250E0,-2.838679850E-1,-1.294584423E-1,-1.644918323E-1
5.437629250E0,-2.443732917E-1,-2.634891272E-1,-5.203915760E-2
5.452646250E0,-1.325526237E-1,-3.760527968E-1,-2.464047819E-2
5.467663250E0,-1.391975135E-1,-3.551451564E-1,-4.817534611E-2
5.482679250E0,-2.434200644E-1,-2.492743880E-1,-1.191667281E-2
5.497696250E0,-2.601971626E-1,-1.926243901E-1,2.415422536E-2
5.512713250E0,-1.626537591E-1,-1.668070853E-1,4.691323731E-3
5.527729250E0,-3.168791905E-2,-8.565919101E-2,-7.134894282E-2
5.542746250E0,1.355074346E-5,1.982994750E-2,-7.701348513E-2
5.557763250E0,-4.349930584E-2,5.969667435E-2,-4.698740691E-2
5.572780250E0,-7.064786553E-2,1.394974589E-1,-2.539740875E-2
5.587796250E0,-4.051591083E-2,1.535061300E-1,-3.645159677E-2
5.602813250E0,-3.068565205E-2,1.025414765E-1,-7.355529070E-2
5.617830250E0,-3.160024434E-2,6.440541893E-2,-7.563041896E-2
5.632847250E0,-6.375990063E-2,9.997047484E-2,-5.782939494E-2
5.647863250E0,-1.307027489E-1,1.676176041E-1,2.130482718E-2
5.662880250E0,-1.696405709E-1,2.097589374E-1,1.079470441E-1
5.677897250E0,-1.706480831E-1,1.557213366E-1,1.615946442E-1
